OBJECTID,id_no,binomial,orig_area_km2,final_area_km2
4485,84464403,Scotonycteris zenkeri,114266.9434114631,22528.63049392539
4486,84466273,Scotonycteris occidentalis,305973.61312965531,29710.510050642839
4487,84466436,Scotonycteris bergmansi,3796396.7179681482,268412.28762999771
4488,84466713,Scotophilus andrewreborii,134638.73620292291,14696.67767545666
4489,84466810,Scotophilus ejetai,104656.0208766455,3985.4107443719931
4490,84466859,Scotophilus trujilloi,38327.571484199783,9254.5875707694777
4491,84487907,Murina annamitica,375921.19673401612,21989.568285375492
4492,84488443,Murina bicolor,16417.00900563717,2.6764144726047969
4493,84500842,Murina recondita,16947.704705566921,4.1156716236433812
4494,84500852,Murina fionae,131908.3949939828,380.7264813035535
4495,84560827,Murina tubinaris,56803.152831445688,767.12281706802912
4496,84561002,Murina feae,1283935.796723468,68873.816952247915
4497,84562267,Murina walstoni,173103.38449762721,29231.259192187019
4498,84562332,Murina ussuriensis,773051.98929052986,36872.419440064667
4499,84783217,Microperoryctes longicauda,232309.68872699561,992.363720307157
4500,84882338,Dobsonia magna,892764.73886663187,116633.15113733651
4501,84882605,Dobsonia moluccensis,39785.12475928411,1016.891059272018
4502,85181182,Barbastella leucomelas,3926619.5717281629,594245.223084033
4503,85197425,Eptesicus bottae,1067294.0885917761,250188.3803128805
4504,85198368,Eptesicus anatolicus,503891.32064207189,95571.00956121285
4505,85198662,Eptesicus ognevi,1880061.4288336181,823713.70903304161
4506,85199559,Eptesicus serotinus,10167258.524822891,2517845.2153616999
4507,85200107,Eptesicus isabellinus,852637.90496162081,136475.23626875819
4508,85200202,Eptesicus pachyomus,5420308.3418727629,1357866.327689514
4509,85200870,Hypsugo bemainty,2734.1913387246868,1652.2832470053979
4510,85201719,Hypsugo dolichodon,425425.15137009107,124424.79133971471
4511,85289516,Nyctophilus corbeni,637656.0516740937,254392.44378826849
4512,85289614,Nyctophilus major,702119.8520431713,34543.211534613423
4513,85289826,Nyctophilus daedalus,741274.97336782655,116351.0357567638
4514,85294528,Otonycteris hemprichii,1283261.402505236,320020.47059923311
4515,85333513,Pipistrellus pipistrellus,7533396.4325075522,1346724.9747448519
4516,85333758,Pipistrellus aladdin,2327343.2472771248,664809.41770461749
4517,85342605,Myotis annatessae,4197.8764937621754,327.32188024483901
4518,85342628,Myotis badius,383387.94618127513,833.61422809728367
4519,85342651,Myotis secundus,17584.91324402262,1.00846149174651
4520,85342688,Myotis indochinensis,796066.8924135986,31904.178485198659
4521,85342710,Myotis daubentonii,7013024.8058560574,594261.75153024262
4522,85342726,Myotis petax,6355933.1366822887,434716.57990492298
4523,85533333,Plecotus austriacus,2318974.703007814,234058.0439662296
4524,85534953,Plecotus ariel,483791.61368147918,8464.0967667916339
4525,85535146,Plecotus kozlovi,394910.65997725353,237502.88340408739
4526,85535176,Plecotus turkmenicus,12731.106454190171,5312.1717166722183
4527,85535265,Plecotus wardi,391177.6585152364,870.2864314685047
4528,85535363,Plecotus strelkovi,1102015.9716442199,202927.05455506209
4529,85535522,Plecotus auritus,5717005.4311160455,382060.28757647728
4530,85537505,Plecotus homochrous,320210.39253485971,17904.151373481731
4531,85537578,Myotis muricola,4387071.7815192649,667024.47122407297
4532,85566997,Myotis brandtii,5453703.0094833374,219510.20127854939
4533,85567062,Myotis sibiricus,8379501.0050282106,576820.05844469392
4534,85568289,Myotis borneoensis,92439.228376798448,7300.6617626517846
4535,85568302,Myotis federatus,41719.404984551184,2449.7138615438171
4536,85568321,Myotis peytoni,292981.79239887558,62325.658200559214
4537,85646524,Hipposideros tephrus,142578.6903835572,13721.08993022723
4538,85646546,Hipposideros khasiana,42446.055620802108,13661.07351848392
4539,85646564,Hipposideros larvatus,3287820.0052820481,597719.89307330211
4540,85707059,Rhinolophus pusillus,3582707.2165091899,440126.09967405529
4541,85707170,Rhinolophus perditus,512.17062729980785,14.907284763450701
4542,85733032,Myotis nattereri,3817842.90058329,240374.35767394479
4543,85733126,Myotis escalerai,438889.95313904848,3840.2774652911439
4544,85735587,Myotis fimbriatus,1861445.176633724,281224.64254322491
4545,85735909,Myotis rufoniger,218639.88484882211,12921.14775231925
4546,85736120,Myotis formosus,622795.47652804886,244546.38188794759
4547,85736277,Pipistrellus grandidieri,495642.48506034992,7499.8367395664964
4548,85822291,Peropteryx pallidoptera,447165.66455770499,26064.88534700132
4549,86226097,Galea musteloides,320019.21705732448,49715.583150140606
4550,86235821,Galea comes,155160.59896930811,21557.330397587571
4551,86236150,Galea leucoblephara,1914032.6794792479,1244891.3393041911
4552,86257782,Cavia aperea,6132945.4770089369,2108852.98310909
4553,87491102,Sylvilagus brasiliensis,7611.7694204835834,6.588105623017289
4554,87491157,Sylvilagus gabbi,628826.38308600255,67028.506142707221
4555,87948061,Ochotona hyperborea,8990361.7402594164,336967.94852294511
4556,87948094,Ochotona mantchurica,336643.20557635679,10882.457977820321
4557,87948175,Ochotona syrinx,127227.8463507351,3706.4160036174139
4558,87993365,Cynomops paranus,6860378.5128224567,1239456.7957407199
4559,87993512,Cynomops milleri,2202318.179334457,202701.26031568181
4560,87993523,Eumops wilsoni,751.10388586061936,195.76762985827261
4561,87993837,Eumops bonariensis,1161571.8505878879,660295.63228620251
4562,87993965,Eumops delticus,3023530.1462840522,191569.37293881629
4563,87994060,Eumops nanus,48806.34274659244,13324.903284207059
4564,87994072,Eumops ferox,1127171.607433924,192557.26019896389
4565,87994083,Eumops glaucinus,8971512.6453815941,1350589.981314494
4566,88017638,Pteronotus parnellii,200546.19192870671,58026.269545320232
4567,88018392,Pteronotus mesoamericanus,539672.2780124034,117982.8520044593
4568,88018592,Pteronotus rubiginosus,4505247.9116695216,328997.90710962232
4569,88087329,Molossus alvarezi,15249.78165520557,13248.244048803301
4570,88087340,Molossus currentium,1057577.1337923901,472026.36251515307
4571,88087507,Molossus bondae,925797.07804237714,128067.9926553593
4572,88087551,Promops davisoni,160232.22561791539,23451.381377747941
4573,88087651,Promops centralis,4729329.6957468763,1043839.595090521
4574,88088745,Chilonatalus macer,107847.9057310514,50629.371172109008
4575,88088852,Chilonatalus micropus,14935.0753066246,830.16010556329059
4576,88108473,Anoura caudifer,5938676.738493572,905031.78755040164
4577,88109381,Anoura aequatoris,528072.84936963813,8605.5339261840709
4578,88109476,Anoura cadenai,16033.954437331289,1876.60129618519
4579,88109497,Anoura peruana,1197060.884117624,105460.62819128251
4580,88109511,Anoura geoffroyi,8205711.0410124967,1058488.2907915909
4581,88109731,Artibeus jamaicensis,1559682.21737225,266402.90152227017
4582,88109897,Artibeus schwartzi,8285.9080862383962,378.65107870943189
4583,88109970,Artibeus aequatorialis,216981.01868872001,13551.52025963121
4584,88110352,Carollia benkeithi,2105161.811892855,379380.6362168116
4585,88110411,Carollia castanea,2501315.5663892999,420705.41740876657
4586,88120233,Dryadonycteris capixaba,29395.617662680881,31.08269370214634
4587,88120245,Lichonycteris obscura,696653.72717700561,57754.367876334632
4588,88120307,Lichonycteris degener,3579902.3448210149,544850.60232138704
4589,88120333,Micronycteris buriri,350.26248317063738,14.07393434041502
4590,88120398,Micronycteris giovanniae,333.98005472665028,5.4129994522115776
4591,88149174,Lophostoma occidentalis,201548.66988724569,13864.385640695191
4592,88149202,Lophostoma silvicolum,7690189.997078497,1060434.191473244
4593,88149216,Lophostoma kalkoae,336.54184951670288,25.804240350629879
4594,88149229,Lonchophylla pattoni,2682.7929984928742,1035.003018530879
4595,88149262,Lonchophylla cadenai,6296.53397995053,11.42683395026566
4596,88150966,Lonchophylla orienticollina,222647.76869901919,43547.693321534847
4597,88150984,Lonchophylla peracchii,1102.8453309073709,64.392875302472916
4598,88151044,Eptesicus taddeii,50563.624145282687,238.41893196674661
4599,88151055,Lasiurus blossevillii,18343435.46315112,2665701.0486228629
4600,88151061,Lasiurus salinae,845726.847127688,563831.00001996825
4601,88151563,Myotis izecksohni,42091.632166087809,990.58339726952272
4602,88151601,Myotis lavali,4502.8047072534619,357.46484633540541
4603,88151726,Rhogeessa bickhami,5754.4507453069064,1162.6267237220079
4604,88151749,Rhogeessa menchuae,827.42691839021859,72.882717957734442
4605,88151760,Rhogeessa io,4608167.5458067721,687328.89293322561
4606,88151777,Rhogeessa velilla,2538.6214169959949,565.89550092151694
4607,88151904,Vampyrodes caraccioli,7324426.628648526,836139.32544133021
4608,88151984,Vampyrodes major,880566.55470900447,83801.724938220039
4609,88152001,Sturnira bakeri,12344.80456681232,782.11425105427793
4610,88154322,Sturnira angeli,3994.9397566688099,146.29601575241861
4611,88154376,Sturnira parvidens,1344870.98444967,180345.90298957989
4612,88154558,Sturnira paulsoni,1260.6782388940071,29.698007944890719
4613,88154577,Sturnira hondurensis,420201.36171516048,8000.9428278789601
4614,88159599,Sturnira koopmanhilli,44227.488902672107,59.269891905181311
4615,88159664,Sturnira perla,6126.4628277275988,8.192164751329976
4616,88159688,Sturnira lilium,4859609.2945446027,1011944.245852021
4617,88159722,Sturnira ludovici,1216332.7897428591,321336.87958665402
4618,88159886,Platyrrhinus helleri,10015549.98470006,1167558.325899845
4619,88160214,Platyrrhinus incarum,2670308.2781448308,440042.07996566693
4620,88160255,Platyrrhinus angustirostris,1019040.4238107461,301056.32619127171
4621,88160339,Platyrrhinus fusciventris,2275026.3314723959,139761.0055571665
4622,88160364,Platyrrhinus aquilus,6225.3626992523768,731.13109394721016
4623,88160389,Platyrrhinus dorsalis,766541.01859370701,101635.85645302929
4624,88160517,Platyrrhinus nitelinea,25300.476621260681,1115.071921598005
4625,88418111,Philantomba walteri,209307.6983275669,37323.968998546261
4626,88813572,Funambulus sublineatus,21378.97928319838,0.80686926555537419
4627,89333331,Marmosops impavidus,1095899.3601867871,117134.478370818
4628,89333777,Marmosops caucae,268424.53402634338,13513.087401752309
4629,89497102,Dasyprocta leporina,4557244.5931325797,430598.16572151153
4630,89497187,Dasyprocta croconota,369075.30342040141,63680.372863563243
4631,89497686,Dasyprocta punctata,1306842.125573504,207024.04165864779
4632,89497716,Dasyprocta variegata,421631.05786039721,38136.593891382632
4633,89531729,Dasyprocta iacki,46348.713286696613,241.47628811148971
4634,89604632,Chaetophractus vellerosus,1902285.571339299,1183619.569964794
4635,90386297,Isothrix bistriata,1820903.059646683,300954.74350383377
4636,90386307,Isothrix orinoci,125771.9714411999,688.14248533306261
4637,90386329,Toromys rhipidurus,95649.42736965057,33553.087952360896
4638,90386381,Thrichomys laurentius,1102543.663686739,82845.095091384806
4639,90386442,Pattonomys carrikeri,101455.9741492459,12469.161013996019
4640,90386452,Pattonomys semivillosus,70581.483945417131,21729.114817496258
4641,90386462,Pattonomys flavidus,952.78810592291529,53.516572080891478
4642,90389138,Suncus etruscus,3765459.2344310409,522133.07968295738
4643,91934441,Sicista subtilis,2577859.8546742098,474334.66640929662
4644,91970347,Paragalago granti,367694.81486191938,134683.8453759191
4645,91995408,Perodicticus potto,680424.71247628669,54062.690296982997
4646,92250442,Papio cynocephalus,1667447.522594953,334668.8931129133
4647,92252436,Erythrocebus baumstarki,14175.327748395899,3475.6878585249751
4648,92332716,Sicista trizona,237.7457345405262,123.94171602064711
4649,92411527,Cercopithecus pogonias,1101646.728206587,100930.9496392576
4650,92459293,Chaetodipus arenarius,88086.48219254498,14171.257889352381
4651,92461708,Chaetodipus siccus,408.53473956936853,27.403005039625729
4652,92463503,Dipodomys phillipsii,62377.104581982931,2623.44824219986
4653,92464382,Dipodomys ornatus,201223.00687434949,14108.57213920994
4654,92465716,Dipodomys merriami,1423710.773410775,411422.27859192912
4655,92466239,Cercopithecus wolfi,710549.53281891602,64504.000153008419
4656,92474664,Pappogeomys bulleri,35908.293116009379,940.91864789258898
4657,95558305,Otomops harrisoni,1005757.791912813,172267.09588263009
4658,95740145,Lutreolina massoia,96741.215434987607,21827.348159073488
4659,95908089,Platyrrhinus umbratus,110372.6778285024,6694.2602501309148
4660,96789732,Thomasomys pyrrhonotus,49532.591526898403,587.48467390077155
4661,96790651,Thomasomys auricularis,33526.945656784192,579.72823530645439
4662,96790818,Thomasomys daphne,109377.6072226409,1372.7338739792069
4663,96791166,Thomasomys cinereiventer,47776.628076016423,2543.0464890395219
4664,96792191,Thomasomys contradictus,49364.43672553917,1681.526330766241
4665,96799835,Thomasomys laniger,56468.664806524757,351.28120418363159
4666,96799858,Thomasomys emeritus,25517.524973666219,2478.7942600614192
4667,96800866,Thomasomys popayanus,31157.090213629799,440.33704549120182
4668,96801038,Thomasomys nicefori,37815.955828463702,146.6892250109683
4669,96801180,Thomasomys aureus,557721.72863924119,10579.401077303241
4670,96801288,Thomasomys princeps,17797.172287319128,351.28120418363159
4671,96802567,Heterogeomys cherriei,10524.889897525551,313.27070829219213
4672,96802987,Heterogeomys dariensis,13437.704158544069,222.658764907923
4673,96812094,Chaetodipus ammophilus,14664.93090059616,344.46066759861219
4674,96866849,Monodelphis americana,1595811.203579057,44668.278283782733
4675,97249078,Monodelphis scalops,353064.35510627058,6993.1711182414983
4676,97249272,Monodelphis glirina,1635373.8341885949,157219.35417869431
4677,97249856,Spalax graecus,17564.469040717951,496.68594737253392
4678,97250154,Spalax istricus,9.0841675475813215,6.7677558653897609
4679,99586593,Dermanura watsoni,554689.13126869127,70225.062299963291
4680,99688187,Pteropus chrysoproctus,29919.415641341799,443.69445793642939
4681,99711843,Harpiocephalus harpia,995158.28764298279,151816.44386256061
4682,99783878,Lophostoma carrikeri,3387980.5114737959,254227.33679305509
4683,99890206,Ochotona pallasii,941531.12728067313,332462.83719579608
4684,99892252,Ochotona opaca,179922.10331359759,43266.765821275127
4685,101228458,Coendou prehensilis,12256870.07925397,1471345.381600172
4686,102208365,Molossus coibensis,6799440.9279002976,576899.73417591723
4687,110500058,Sicista loriger,722.74564394703043,624.99348123581933
4688,110660763,Myosorex cafer,65161.530875835473,111.2106214652817
4689,110662638,Otomys auratus,519017.39879999368,522.40940159537058
4690,110662669,Otomys irroratus,183859.11978727611,12195.942742963791
4691,110678346,Tupaia palawanensis,13167.70134288957,207.98044588119819
4692,111679568,Hylomyscus kerbispeterhansi,38944.943876882418,1987.7280379626191
4693,111679876,Hylomyscus vulcanorum,55356.358946343957,115.2051885492934
4694,111754705,Crocidura obscurior,372972.66794936132,7868.8699746576522
4695,111764928,Crocidura eburnea,192966.13749346739,1275.221656389861
4696,111767309,Crocidura monax,53974.208045485677,799.6699421562771
4697,111871214,Tupaia longipes,161230.62048831501,8515.2518510653917
4698,111871663,Tupaia salatana,153435.1105094254,56357.060046263752
4699,111872341,Tupaia glis,190361.673838855,24574.955739846471
4700,111873499,Tupaia discolor,11525.799719431339,116.3752228852933
4701,111873543,Tupaia ferruginea,429938.48570495949,84554.25103331251
4702,111932681,Cryptomys hottentotus,427933.51134760841,12602.979425455769
4703,111935513,Cryptomys natalensis,234579.27438118559,913.72010800072258
4704,111949037,Otomys karoensis,254435.285809742,11709.23932621397
4705,112139458,Apomys iridensis,2152.6386963182672,3.3166692068629811
4706,112139517,Apomys lubangensis,246.5596042470595,6.7981940118394713
4707,112139630,Crocidura lwiroensis,231.61202505653941,6.0250875016200798
4708,112139816,Rattus detentus,1830.079616359754,6.8904767419662249
4709,112166182,Rhabdomys bechuanae,709040.74898535933,102031.19864454841
